200_96	60
200_97	60
200_98	60
200_99	70
250_0	130
250_1	130
250_2	130
250_3	120
250_4	120
250_5	130
250_6	130
250_7	130
250_8	130
250_9	130
250_10	130
250_11	120
250_12	120
250_13	130
250_14	130
250_15	130
250_16	130
250_17	130
250_18	120
250_19	120
250_20	130
250_21	130
250_22	130
250_23	130
250_24	130
250_25	130
250_26	120
250_27	120
250_28	130
250_29	130
250_30	130
250_31	130
250_32	130
250_33	130
250_34	120
250_35	120
250_36	130
250_37	130
250_38	130
250_39	130
250_40	130
250_41	120
250_42	120
250_43	120
250_44	130
250_45	130
250_46	130
250_47	130
250_48	130
250_49	120
250_50	120
250_51	130
250_52	130
250_53	130
250_54	130
250_55	130
250_56	130
250_57	120
250_58	120
250_59	130
250_60	130
250_61	130
250_62	130
250_63	130
250_64	130
250_65	120
250_66	120
250_67	130
250_68	130
250_69	130
250_70	130
250_71	130
250_72	120
250_73	120
250_74	130
250_75	130
250_76	130
250_77	130
250_78	130
250_79	130
250_80	120
250_81	120
250_82	130
250_83	130
250_84	130
250_85	130
250_86	130
250_87	130
250_88	120
250_89	120
250_90	130
250_91	130
250_92	130
250_93	130
250_94	130
250_95	120
250_96	120
250_97	130
250_98	130
250_99	130
300_0	230
300_1	230
300_2	230
300_3	230
300_4	230
300_5	230
300_6	230
300_7	230
300_8	230
300_9	220
300_10	220
300_11	220
300_12	220
300_13	220
300_14	230
300_15	230
300_16	230
300_17	230
300_18	230
300_19	230
300_20	230
300_21	230
300_22	230
300_23	230
300_24	230
300_25	230
300_26	230
300_27	230
300_28	230
300_29	230
300_30	220
300_31	220
300_32	220
300_33	220
300_34	220
300_35	230
300_36	230
300_37	230
300_38	230
300_39	230
300_40	230
300_41	230
300_42	230
300_43	230
300_44	230
300_45	230
300_46	230
300_47	230
300_48	230
300_49	230
300_50	220
300_51	220
300_52	220
300_53	220
300_54	220
300_55	230
300_56	230
300_57	230
300_58	230
300_59	230
300_60	230
300_61	230
300_62	230
300_63	230
300_64	230
300_65	230
300_66	230
300_67	230
300_68	230
300_69	230
300_70	220
300_71	220
300_72	220
300_73	220
300_74	220
300_75	220
300_76	230
300_77	230
300_78	230
300_79	230
300_80	230
300_81	230
300_82	230
300_83	230
300_84	230
300_85	230
300_86	230
300_87	230
300_88	230
300_89	230
300_90	230
300_91	220
300_92	220
300_93	220
300_94	220
300_95	220
300_96	230
300_97	230
300_98	230
300_99	230
350_0	370
350_1	370
350_2	370
350_3	370
350_4	370
350_5	370
350_6	370
350_7	370
350_8	370
350_9	370
350_10	370
350_11	380
350_12	370
350_13	380
350_14	370
350_15	380
350_16	370
350_17	370
350_18	370
350_19	370
350_20	370
350_21	370
350_22	370
350_23	370
350_24	370
350_25	370
350_26	380
350_27	370
350_28	380
350_29	370
350_30	380
350_31	370
350_32	380
350_33	370
350_34	380
350_35	370
350_36	370
350_37	370
350_38	370
350_39	370
350_40	370
350_41	370
350_42	370
350_43	370
350_44	370
350_45	370
350_46	370
350_47	380
350_48	370
350_49	380
350_50	370
350_51	380
350_52	370
350_53	380
350_54	370
350_55	370
350_56	370
350_57	370
350_58	370
350_59	370
350_60	370
350_61	370
350_62	370
350_63	370
350_64	370
350_65	370
350_66	380
350_67	370
350_68	380
350_69	370
350_70	380
350_71	370
350_72	380
350_73	370
350_74	370
350_75	370
350_76	370
350_77	370
350_78	370
350_79	370
350_80	370
350_81	370
350_82	370
350_83	370
350_84	370
350_85	380
350_86	370
350_87	380
350_88	370
350_89	380
350_90	370
350_91	380
350_92	370
350_93	380
350_94	370
350_95	370
350_96	370
350_97	370
350_98	370
350_99	370
400_0	570
400_1	570
400_2	570
400_3	560
400_4	560
400_5	560
400_6	570
400_7	570
400_8	560
400_9	560
400_10	560
400_11	570
400_12	570
400_13	560
400_14	560
400_15	560
400_16	570
400_17	570
400_18	560
400_19	560
400_20	560
400_21	570
400_22	570
400_23	560
400_24	560
400_25	560
400_26	570
400_27	570
400_28	560
400_29	560
400_30	560
400_31	570
400_32	570
400_33	560
400_34	560
400_35	570
400_36	570
400_37	560
400_38	560
400_39	560
400_40	570
400_41	570
400_42	560
400_43	560
400_44	560
400_45	570
400_46	570
400_47	560
400_48	560
400_49	560
400_50	570
400_51	570
400_52	560
400_53	560
400_54	560
400_55	570
400_56	570
400_57	560
400_58	560
400_59	560
400_60	570
400_61	570
400_62	560
400_63	560
400_64	560
400_65	570
400_66	570
400_67	560
400_68	560
400_69	560
400_70	570
400_71	570
400_72	560
400_73	560
400_74	560
400_75	570
400_76	570
400_77	560
400_78	560
400_79	570
400_80	570
400_81	560
400_82	560
400_83	560
400_84	570
400_85	570
400_86	560
400_87	560
400_88	560
400_89	570
400_90	570
400_91	560
400_92	560
400_93	560
400_94	570
400_95	570
400_96	560
400_97	560
400_98	560
400_99	570
450_0	830
450_1	830
450_2	830
450_3	830
450_4	830
450_5	830
450_6	830
450_7	830
450_8	830
450_9	830
450_10	830
450_11	830
450_12	830
450_13	830
450_14	830
450_15	830
450_16	830
450_17	830
450_18	830
450_19	830
450_20	830
450_21	830
450_22	830
450_23	830
450_24	830
450_25	830
450_26	830
450_27	830
450_28	830
450_29	830
450_30	830
450_31	830
450_32	830
450_33	830
450_34	830
450_35	830
450_36	830
450_37	830
450_38	830
450_39	830
450_40	830
450_41	830
450_42	830
450_43	830
450_44	830
450_45	830
450_46	830
450_47	830
450_48	830
450_49	830
450_50	830
450_51	830
450_52	830
450_53	830
450_54	830
450_55	830
450_56	830
450_57	840
450_58	840
450_59	840
450_60	840
450_61	840
450_62	840
450_63	840
450_64	840
450_65	840
450_66	840
450_67	840
450_68	840
450_69	840
450_70	840
450_71	840
450_72	840
450_73	840
450_74	840
450_75	840
450_76	840
450_77	840
450_78	840
450_79	840
450_80	840
450_81	840
450_82	840
450_83	840
450_84	840
450_85	840
450_86	840
450_87	840
450_88	840
450_89	840
450_90	840
450_91	840
450_92	840
450_93	840
450_94	840
450_95	840
450_96	840
450_97	840
450_98	840
450_99	840
500_0	1150
500_1	1150
500_2	1150
500_3	1150
500_4	1160
500_5	1160
500_6	1150
500_7	1150
500_8	1150
500_9	1150
500_10	1170
500_11	1150
500_12	1150
500_13	1150
500_14	1150
500_15	1160
500_16	1150
500_17	1150
500_18	1150
500_19	1150
500_20	1160
500_21	1160
500_22	1150
500_23	1150
500_24	1150
500_25	1150
500_26	1160
500_27	1150
500_28	1150
500_29	1150
500_30	1150
500_31	1160
500_32	1160
500_33	1150
500_34	1150
500_35	1150
500_36	1150
500_37	1160
500_38	1150
500_39	1150
500_40	1150
500_41	1150
500_42	1160
500_43	1150
500_44	1150
500_45	1150
500_46	1150
500_47	1160
500_48	1160
500_49	1150
500_50	1150
500_51	1150
500_52	1150
500_53	1160
500_54	1150
500_55	1150
500_56	1150
500_57	1150
500_58	1150
500_59	1160
500_60	1150
500_61	1160
500_62	1160
500_63	1160
500_64	1150
500_65	1150
500_66	1150
500_67	1150
500_68	1160
500_69	1160
500_70	1150
500_71	1150
500_72	1150
500_73	1150
500_74	1160
500_75	1160
500_76	1150
500_77	1150
500_78	1150
500_79	1150
500_80	1160
500_81	1160
500_82	1150
500_83	1150
500_84	1150
500_85	1150
500_86	1160
500_87	1150
500_88	1150
500_89	1150
500_90	1150
500_91	1150
500_92	1160
500_93	1160
500_94	1150
500_95	1150
500_96	1150
500_97	1150
500_98	1160
500_99	1160
