100_0.txt	1877
100_1.txt	310
100_10.txt	312
100_11.txt	288
100_12.txt	311
100_13.txt	310
100_14.txt	362
100_15.txt	290
100_16.txt	312
100_17.txt	287
100_18.txt	288
100_19.txt	287
100_2.txt	283
100_20.txt	540
100_21.txt	289
100_22.txt	286
100_23.txt	288
100_24.txt	288
100_25.txt	288
100_26.txt	377
100_27.txt	291
100_28.txt	288
100_29.txt	298
100_3.txt	545
100_30.txt	285
100_31.txt	288
100_32.txt	284
100_33.txt	288
100_34.txt	286
100_35.txt	292
100_36.txt	286
100_37.txt	357
100_38.txt	292
100_39.txt	288
100_4.txt	286
100_40.txt	288
100_41.txt	344
100_42.txt	288
100_43.txt	494
100_44.txt	282
100_45.txt	544
100_46.txt	318
100_47.txt	289
100_48.txt	1777
100_49.txt	288
100_5.txt	286
100_50.txt	298
100_51.txt	288
100_52.txt	289
100_53.txt	339
100_54.txt	291
100_55.txt	287
100_56.txt	513
100_57.txt	307
100_58.txt	653
100_59.txt	280
100_6.txt	534
100_60.txt	531
100_61.txt	538
100_62.txt	321
100_63.txt	289
100_64.txt	436
100_65.txt	370
100_66.txt	311
100_67.txt	284
100_68.txt	287
100_69.txt	284
100_7.txt	295
100_70.txt	294
100_71.txt	288
100_72.txt	287
100_73.txt	297
100_74.txt	287
100_75.txt	290
100_76.txt	289
100_77.txt	288
100_78.txt	721
100_79.txt	290
100_8.txt	370
100_80.txt	286
100_81.txt	468
100_82.txt	299
100_83.txt	300
100_84.txt	284
100_85.txt	645
100_86.txt	288
100_87.txt	284
100_88.txt	289
100_89.txt	285
100_9.txt	286
100_90.txt	288
100_91.txt	297
100_92.txt	406
100_93.txt	284
100_94.txt	283
100_95.txt	286
100_96.txt	287
100_97.txt	516
100_98.txt	288
100_99.txt	306
150_0.txt	951
150_1.txt	931
150_10.txt	1000
150_11.txt	952
150_12.txt	907
150_13.txt	980
150_14.txt	962
150_15.txt	930
150_16.txt	948
150_17.txt	924
150_18.txt	905
150_19.txt	914
150_2.txt	913
150_20.txt	908
150_21.txt	904
150_22.txt	1008
150_23.txt	904
150_24.txt	934
150_25.txt	925
150_26.txt	1766
150_27.txt	906
150_28.txt	966
150_29.txt	905
150_3.txt	905
150_30.txt	905
150_31.txt	908
150_32.txt	956
150_33.txt	959
150_34.txt	986
150_35.txt	951
150_36.txt	914
150_37.txt	907
150_38.txt	916
150_39.txt	1774
150_4.txt	975
150_40.txt	988
150_41.txt	1736
150_42.txt	950
150_43.txt	978
150_44.txt	916
